ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Alignment,Morphemes,Dataset
kasharari-grow-2,,kasharari,grow,josiˈhi,josiˈhi,j o s i h i,None,,5949,,,,5536,j o - s i ( h i - - - ),,oliveiraprotopanoan
sharanawa-grow-2,,sharanawa,grow,yosi,yosi,j o s i,None,,5949,,,,5536,j o - s i ( - - - - - ),,oliveiraprotopanoan
sharanawa-grow-3,,sharanawa,grow,yosia,yosia,j o s i a,None,,5949,,,,5536,j o - s i ( - a - - - ),,oliveiraprotopanoan
katukina-grow-2,,katukina,grow,yusi-ai,yusi-ai,j u s i + a i,None,,5949,,,,5536,j u - s i ( - - + a i ),,oliveiraprotopanoan
kaxinawa-grow-1,,kaxinawa,grow,yusi-,yusi-,j u s i,None,,5949,,,,5536,j u - s i ( - - - - - ),,oliveiraprotopanoan
marinawa-grow-1,,marinawa,grow,yóosí,yóosí,j !ó/o o s !í/i,None,,5949,,,,5536,j !ó/o o s !í/i ( - - - - - ),,oliveiraprotopanoan
korubo-old-2,,korubo,old,tsusiβo,tsusiβo,ts u s i β o,None,,5949,,,,5536,ts u - s i ( β o - - - ),,oliveiraprotopanoan
matses-grow-2,,matses,grow,tsusio,tsusio,ts u s i o,None,,5949,,,,5536,ts u - s i ( - o - - - ),,oliveiraprotopanoan
protopanoan-ghost-1,,protopanoan,ghost,yosi[n],yosi[n],j o s i rⁿ,None,,5950,,,,5537,- j o - s i rⁿ ( - - ),,oliveiraprotopanoan
kashibo-ghost-1,,kashibo,ghost,uʃĩ,uʃĩ,u ʃ i ∼,None,,5950,,,,5537,- - u - ʃ i ∼ ( - - ),,oliveiraprotopanoan
kashibo-ghost-2,,kashibo,ghost,unʃin,unʃin,u n ʃ i n,None,,5950,,,,5537,- - u n ʃ i n ( - - ),,oliveiraprotopanoan
kashibo-ghost-3,,kashibo,ghost,ñoʃí,ñoʃí,ɲ o ʃ !í/i,None,,5950,,,,5537,- ɲ o - ʃ !í/i - ( - - ),,oliveiraprotopanoan
shipibokonibo-ghost-1,,shipibokonibo,ghost,yoʃí,yoʃí,j o ʃ !í/i,None,,5950,,,,5537,- j o - ʃ !í/i - ( - - ),,oliveiraprotopanoan
kapanawa-ghost-3,,kapanawa,ghost,yoʃín,yoʃín,j o ʃ !í/i n,None,,5950,,,,5537,- j o - ʃ !í/i n ( - - ),,oliveiraprotopanoan
chakobo-ghost-2,,chakobo,ghost,yoʃini,yoʃini,j o ʃ i n i,None,,5950,,,,5537,- j o - ʃ i n ( i - ),,oliveiraprotopanoan
chakobo-ghost-3,,chakobo,ghost,yoʃi,yoʃi,j o ʃ i,None,,5950,,,,5537,- j o - ʃ i - ( - - ),,oliveiraprotopanoan
chakobo-ghost-4,,chakobo,ghost,yoʃíni,yoʃíni,j o ʃ !í/i n i,None,,5950,,,,5537,- j o - ʃ !í/i n ( i - ),,oliveiraprotopanoan
sharanawa-ghost-4,,sharanawa,ghost,yoʂi,yoʂi,j o ʂ i,None,,5950,,,,5537,- j o - ʂ i - ( - - ),,oliveiraprotopanoan
sharanawa-ghost-5,,sharanawa,ghost,yoʂin,yoʂin,j o ʂ i n,None,,5950,,,,5537,- j o - ʂ i n ( - - ),,oliveiraprotopanoan
chaninawa-ghost-1,,chaninawa,ghost,yuʂin,yuʂin,j u ʂ i n,None,,5950,,,,5537,- j u - ʂ i n ( - - ),,oliveiraprotopanoan
poyanawa-ghost-1,,poyanawa,ghost,iũʃĩ,iũʃĩ,i u ∼ ʃ i ∼,None,,5950,,,,5537,- i u ∼ ʃ i ∼ ( - - ),,oliveiraprotopanoan
amawaka-ghost-2,,amawaka,ghost,yoʃi,yoʃi,j o ʃ i,II,,5950,,,,5537,- j o - ʃ i - ( - - ),,oliveiraprotopanoan
kaxinawa-ghost-1,,kaxinawa,ghost,yuʃi,yuʃi,j u ʃ i,None,,5950,,,,5537,- j u - ʃ i - ( - - ),,oliveiraprotopanoan
marinawa-ghost-1,,marinawa,ghost,yóʃi,yóʃi,j !ó/o ʃ i,None,,5950,,,,5537,- j !ó/o - ʃ i - ( - - ),,oliveiraprotopanoan
yawanawa-ghost-1,,yawanawa,ghost,iunʃin,iunʃin,j u n ʃ i n,None,,5950,,,,5537,- j u n ʃ i n ( - - ),,oliveiraprotopanoan
korubo-ghost-1,,korubo,ghost,tsusin,tsusin,ts u s i n,None,,5950,,,,5537,- ts u - s i n ( - - ),,oliveiraprotopanoan
matis-ghost-1,,matis,ghost,tsunsin,tsunsin,ts u n s i n,None,,5950,,,,5537,- ts u n s i n ( - - ),,oliveiraprotopanoan
protopanoan-woman-1,,protopanoan,woman,yoʂa,yoʂa,j o ʂ a,None,,5951,,,,5538,j o ʂ a ( - - - - - - ),,oliveiraprotopanoan
marubo-woman-1,,marubo,woman,yũʃa,yũʃa,j !ũ/u ʃ a,None,,5951,,,,5538,j !ũ/u ʃ a ( - - - - - - ),,oliveiraprotopanoan
chakobo-woman-1,,chakobo,woman,yoʂa,yoʂa,j o ʂ a,None,,5951,,,,5538,j o ʂ a ( - - - - - - ),,oliveiraprotopanoan
yaminawa-woman-2,,yaminawa,woman,yõʃa,yõʃa,j !õ/o ʃ a,None,,5951,,,,5538,j !õ/o ʃ a ( - - - - - - ),,oliveiraprotopanoan
sharanawa-woman-2,,sharanawa,woman,yoʂaɸo,yoʂaɸo,j o ʂ a ɸ o,None,,5951,,,,5538,j o ʂ a ( - ɸ o - - - ),,oliveiraprotopanoan
chaninawa-woman-1,,chaninawa,woman,yuʂan,yuʂan,j u ʂ a n,None,,5951,,,,5538,j u ʂ a ( n - - - - - ),,oliveiraprotopanoan
katukina-woman-2,,katukina,woman,yusavu,yusavu,j u s a v u,None,,5951,,,,5538,j u s a ( - v u - - - ),,oliveiraprotopanoan
amawaka-woman-1,,amawaka,woman,yoxa_I,yoxa_I,j o x a,None,,5951,,,,5538,j o x a ( - - - - - - ),,oliveiraprotopanoan
kaxinawa-woman-1,,kaxinawa,woman,yusã,yusã,j u s a ∼,None,,5951,,,,5538,j u s a ( ∼ - - - - - ),,oliveiraprotopanoan
marinawa-woman-1,,marinawa,woman,yóʂaɸo,yóʂaɸo,j !ó/o ʂ a ɸ o,None,,5951,,,,5538,j !ó/o ʂ a ( - ɸ o - - - ),,oliveiraprotopanoan
prototakana-dotrauxiliarytr-1,,prototakana,dotrauxiliarytr,a-,a-,a,None,,5952,,,,6669,- a - -,,girardprototakanan
tacana-dotrauxiliarytr-1,,tacana,dotrauxiliarytr,a-,a-,a,None,,5952,,,,6669,- a - -,,girardprototakanan valenzuelazariquieypanotakana
warisa-dotrauxiliarytr-1,,warisa,dotrauxiliarytr,age,age,a g e,None,,5952,,,,6669,- a g e,,girardprototakanan
cavinena-dotrauxiliarytr-1,,cavinena,dotrauxiliarytr,a-,a-,a,None,,5952,,,,6669,- a - -,,girardprototakanan
eseejja-dotrauxiliarytr-1,,eseejja,dotrauxiliarytr,a-ka-,a-ka-,a + k a,None,,5952,,,,6669,- a - - + k a - - - - - ),,girardprototakanan
prototakana-carry-1,,prototakana,carry,abu-,abu-,a b u,"see also *bu3,*bute",,5953,,,,1012,( a ) b u ( - - ),,girardprototakanan
tacana-carry-2,,tacana,carry,h-abu-ti,h-abu-ti,h + a b u + t i,None,,5953,,,,6795 1012 6796,( h + ( a ) b u ( - - ) + t i - - - ),,girardprototakanan
tacana-carry-3,,tacana,carry,h-abu-ti-ke,h-abu-ti-ke,h + a b u + t i + k e,None,,5953,,,,6797 1012 6798 6799,( h + ( a ) b u ( - - ) + t i + k e ),,girardprototakanan
eseejja-carry-1,,eseejja,carry,baʔo-,baʔo-,b a ʔ o,with metathesis: *bu+a- or not cognate?,,5953,,,,1012,( - ) b a ( ʔ o ),,girardprototakanan
prototakana-molartooth-1,,prototakana,molartooth,amaka,amaka,a m a k a,see also *maka2,,5956,,,,5543,( a ) m a k a ( - - ),,girardprototakanan
tacana-molartooth-1,,tacana,molartooth,y-amaha,y-amaha,j + a m a h a,None,,5956,,,,5742 5543,( j + ( a ) m a h a ( - - ),,girardprototakanan
cavinena-molartooth-1,,cavinena,molartooth,y-amaka,y-amaka,j + a m a k a,None,,5956,,,,1488 5543,( j + ( a ) m a k a ( - - ),,girardprototakanan
eseejja-molartooth-1,,eseejja,molartooth,e-amaxa,e-amaxa,e + a m a x a,None,,5956,,,,4002 5543,( e + ( a ) m a x a ( - - ),,girardprototakanan
eseejja-molartooth-2,,eseejja,molartooth,eʔamaha,eʔamaha,e ʔ + a m a h a,None,,5956,,,,4679 5543,e ʔ + ( a ) m a h a ( - - ),,girardprototakanan
prototakana-persuade-1,,prototakana,persuade,amere,amere,a + m e r e,"see also *me2,*mere,*bamere",,5957,,,,268 5019,a + m e r e,,girardprototakanan
tacana-persuade-1,,tacana,persuade,ame,ame,a + m e,None,,5957,,,,268 5019,a + m e - -,,girardprototakanan
cavinena-persuade-1,,cavinena,persuade,amere,amere,a + m e r e,None,,5957,,,,268 5019,a + m e r e,,girardprototakanan
prototakana-quedarsetenerestar-1,,prototakana,quedarsetenerestar,ani,ani,a n i,see also *ni,,5958,,,,5545,( - - ) a n i ( - - - - - - - - - - - - ),,girardprototakanan
tacana-quedarsetenerestar-1,,tacana,quedarsetenerestar,ani-,ani-,a n i,"concepts 'estar,tener' taken from Armentia",,5958,,,,5545,( - - ) a n i ( - - - - - - - - - - - - ),,girardprototakanan
tacana-quedarsetenerestar-2,,tacana,quedarsetenerestar,ani-dera-,ani-dera-,a n i + d e r a,concept 'mudar de lugar' taken from Armentia,,5958,,,,5545,( - - ) a n i ( + d e - - r - - a - - - ),,girardprototakanan
tacana-quedarsetenerestar-3,,tacana,quedarsetenerestar,ani-seheu-,ani-seheu-,a n i + s e h e u,None,,5958,,,,5545,( - - ) a n i ( + s e - - h e - u - - - ),,girardprototakanan
tacana-quedarsetenerestar-4,,tacana,quedarsetenerestar,ani-hude,ani-hude,a n i + h u d e,concept 'parte ó lugar' taken from Armentia,,5958,,,,5545,( - - ) a n i ( + h u - - d - - e - - - ),,girardprototakanan
tacana-quedarsetenerestar-5,,tacana,quedarsetenerestar,ani-ute-,ani-ute-,a n i + u t e,None,,5958,,,,5545,( - - ) a n i ( + - u - - t - - e - - - ),,girardprototakanan
tacana-quedarsetenerestar-6,,tacana,quedarsetenerestar,e-ani-hi,e-ani-hi,e + a n i + h i,None,,5958,,,,5545,( e + ) a n i ( + h i - - - - - - - - - ),,girardprototakanan
tacana-quedarsetenerestar-7,,tacana,quedarsetenerestar,ani-a,ani-a,a n i + a,None,,5958,,,,5545,( - - ) a n i ( + - a - - - - - - - - - ),,girardprototakanan
tacana-quedarsetenerestar-8,,tacana,quedarsetenerestar,ani-a-ani-a,ani-a-ani-a,a n i + a + a n i + a,None,,5958,,,,5545,( - - ) a n i ( - + a + a n i - - + a - ),,girardprototakanan
tacana-quedarsetenerestar-9,,tacana,quedarsetenerestar,ani-a-čidi,ani-a-čidi,a n i + a + tʃ i d i,None,,5958,,,,5545,( - - ) a n i ( + - a + - tʃ i - - d i - ),,girardprototakanan
warisa-quedarsetenerestar-1,,warisa,quedarsetenerestar,ani-po-he,ani-po-he,a n i + p o + h e,None,,5958,,,,5545,( - - ) a n i ( + p o - - + h - e - - - ),,girardprototakanan
warisa-quedarsetenerestar-2,,warisa,quedarsetenerestar,ani-buteje,ani-buteje,a n i + b u t e j e,None,,5958,,,,5545,( - - ) a n i ( + b u - - t e j e - - - ),,girardprototakanan
warisa-quedarsetenerestar-3,,warisa,quedarsetenerestar,anibuteni,anibuteni,a n i b u t e n i,None,,5958,,,,5545,( - - ) a n i ( - b u t - - e - - n - i ),,girardprototakanan
araona-quedarsetenerestar-1,,araona,quedarsetenerestar,eani,eani,e a n i,None,,5958,,,,5545,( e - ) a n i ( - - - - - - - - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-1,,cavinena,quedarsetenerestar,ani-,ani-,a n i,None,,5958,,,,5545,( - - ) a n i ( - - - - - - - - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-2,,cavinena,quedarsetenerestar,ani-moida,ani-moida,a n i + m o i d a,None,,5958,,,,5545,( - - ) a n i ( + m o - i d a - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-3,,cavinena,quedarsetenerestar,ani-bote,ani-bote,a n i + b o t e,None,,5958,,,,5545,( - - ) a n i ( + b o - - t e - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-4,,cavinena,quedarsetenerestar,e-ani-kware,e-ani-kware,e + a n i + kʷ a r e,None,,5958,,,,5545,( e + ) a n i ( + kʷ a - - r e - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-5,,cavinena,quedarsetenerestar,ani-baekwa,ani-baekwa,a n i + b a e kʷ a,:ani+baekwa 'no sabe',,5958,,,,5545,( - - ) a n i ( + b a - e kʷ a - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-6,,cavinena,quedarsetenerestar,e-ani-ki,e-ani-ki,e + a n i + k i,None,,5958,,,,5545,( e + ) a n i ( + k i - - - - - - - - - ),,girardprototakanan
cavinena-quedarsetenerestar-7,,cavinena,quedarsetenerestar,e-ani-ki-ki,e-ani-ki-ki,e + a n i + k i + k i,None,,5958,,,,5545,( e + ) a n i ( + k i - + k i - - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-1,,eseejja,quedarsetenerestar,ani-oke-,ani-oke-,a n i + o k e,None,,5958,,,,5545,( - - ) a n i ( + - o - - k e - - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-2,,eseejja,quedarsetenerestar,ani-,ani-,a n i,None,,5958,,,,5545,( - - ) a n i ( - - - - - - - - - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-3,,eseejja,quedarsetenerestar,ani-sowa-ki-,ani-sowa-ki-,a n i + s o w a + k i,None,,5958,,,,5545,( - - ) a n i ( + s o w a + k i - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-4,,eseejja,quedarsetenerestar,ani-kwa,ani-kwa,a n i + kʷ a,None,,5958,,,,5545,( - - ) a n i ( + kʷ a - - - - - - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-5,,eseejja,quedarsetenerestar,ani-ke-,ani-ke-,a n i + k e,None,,5958,,,,5545,( - - ) a n i ( + k e - - - - - - - - - ),,girardprototakanan
eseejja-quedarsetenerestar-6,,eseejja,quedarsetenerestar,ani-hi,ani-hi,a n i + h i,None,,5958,,,,5545,( - - ) a n i ( + h i - - - - - - - - - ),,girardprototakanan
prototakana-finish-1,,prototakana,finish,ape,ape,a p e,see also *pe,,5959,,,,5546,( - - ) a p e ( - - - - - - ),,girardprototakanan
tacana-finish-2,,tacana,finish,y-ape-sa,y-ape-sa,j + a p e + s a,None,,5959,,,,5546,( j + ) a p e ( + s a - - - ),,girardprototakanan
tacana-finish-3,,tacana,finish,ape-hihi,ape-hihi,a p e + h i h i,None,,5959,,,,5546,( - - ) a p e ( + h i h - i ),,girardprototakanan
tacana-finish-4,,tacana,finish,ape-ta-su,ape-ta-su,a p e + t a + s u,None,,5959,,,,5546,( - - ) a p e ( + t a + s u ),,girardprototakanan
cavinena-finish-2,,cavinena,finish,ape-,ape-,a p e,None,,5959,,,,5546,( - - ) a p e ( - - - - - - ),,girardprototakanan
cavinena-finish-3,,cavinena,finish,ape-a-ki,ape-a-ki,a p e + a + k i,None,,5959,,,,5546,( - - ) a p e ( + - a + k i ),,girardprototakanan
cavinena-finish-4,,cavinena,finish,ape-ʔa,ape-ʔa,a p e + ʔ a,None,,5959,,,,5546,( - - ) a p e ( + ʔ a - - - ),,girardprototakanan
prototakana-andar-1,,prototakana,andar,ase,ase,a s e,see also *se,,5960,,,,5547,a s e ( - - - - - - - - - - - ),,girardprototakanan
tacana-andar-1,,tacana,andar,ase-,ase-,a s e,None,,5960,,,,5547,a s e ( - - - - - - - - - - - ),,girardprototakanan
tacana-andar-2,,tacana,andar,ase-ase-ti-,ase-ase-ti-,a s e + a s e + t i,None,,5961,,,,5548,( - - ) a s e ( + a s e + t i - - - - - ),,girardprototakanan
tacana-andar-3,,tacana,andar,e-ase-neti,e-ase-neti,e + a s e + n e t i,None,,5962,,,,5549,( e + ) a s e ( + - n e - t i - - - - - ),,girardprototakanan
tacana-andar-4,,tacana,andar,e-ase-tani,e-ase-tani,e + a s e + t a n i,None,,5963,,,,5550,( e + ) a s e ( + - t a - n i - - - - - ),,girardprototakanan
warisa-andar-1,,warisa,andar,ade-neti,ade-neti,a d e + n e t i,None,,5960,,,,5547,a d e ( + n e - t i - - - - - ),,girardprototakanan
warisa-andar-2,,warisa,andar,aθe,aθe,a θ e,None,,5960,,,,5547,a θ e ( - - - - - - - - - - - ),,girardprototakanan
cavinena-andar-1,,cavinena,andar,ahe-,ahe-,a h e,None,,5960,,,,5547,a h e ( - - - - - - - - - - - ),,girardprototakanan
cavinena-andar-2,,cavinena,andar,ahe-hida-ma,ahe-hida-ma,a h e + h i d a + m a,None,,5960,,,,5547,a h e ( - - - + h i d a + m a ),,girardprototakanan
cavinena-andar-3,,cavinena,andar,ahe-ri-,ahe-ri-,a h e + r i,None,,5960,,,,5547,a h e ( - - - + r i - - - - - ),,girardprototakanan
eseejja-andar-1,,eseejja,andar,aho-,aho-,a h o,cognate?,,5960,,,,5547,a h o ( - - - - - - - - - - - ),,girardprototakanan
prototakana-tomaketokill-1,,prototakana,tomaketokill,a,a,a,equal or related to *a1,,5964,,,,4705,- a -,,girardprotopanotakanan
tacana-transitivizer-1,,tacana,transitivizer,-a(-),-a,a,None,,5964,,,,6670,- a,,girardprototakanan
warisa-transitivizer-1,,warisa,transitivizer,-a(-),-a,a,None,,5964,,,,6670,- a,,girardprototakanan
cavinena-tomaketokill-1,,cavinena,tomaketokill,-a(-),a,a,None,,5964,,,,4705,- a -,,girardprototakanan
eseejja-transitivizer-1,,eseejja,transitivizer,-a(-),-a,a,None,,5964,,,,6670,- a,,girardprototakanan
eseejja-tomaketokill-1,,eseejja,tomaketokill,-a(-),a-ka,a + k a,None,,5964,,,,4705 4280,- a - + k a,,girardprototakanan girardprototakanan
prototakana-simpleinterrogante-1,,prototakana,simpleinterrogante,a,a,a,None,,5964,,,,5551,a ( - - - - ),,girardprototakanan
tacana-simpleinterrogante-1,,tacana,simpleinterrogante,a,a,a,None,,5964,,,,5551,a ( - - - - ),,girardprototakanan
tacana-simpleinterrogante-2,,tacana,simpleinterrogante,awa,awa,a w a,None,,5964,,,,5551,a ( w a - - ),,girardprototakanan
tacana-simpleinterrogante-3,,tacana,simpleinterrogante,awaʔe,awaʔe,a w a ʔ e,None,,5964,,,,5551,a ( w a ʔ e ),,girardprototakanan
eseejja-simpleinterrogante-1,,eseejja,simpleinterrogante,aʔa,aʔa,a ʔ a,None,,5964,,,,5551,a ( ʔ a - - ),,girardprototakanan
prototakana-what-1,,prototakana,what,aʔi,aʔi,a ʔ i,None,,5965,,,,5552,a ʔ i ( - - - - - - ),,girardprototakanan
tacana-what-2,,tacana,what,ai ni da,ai_ni_da,a i + n i + d a,None,,5965,,,,5552,a - i ( + n i + d a ),,girardprototakanan
tacana-what-3,,tacana,what,ai hia,ai_hia,a i + h i a,None,,5965,,,,5552,a - i ( + h i - - a ),,girardprototakanan
cavinena-what-1,,cavinena,what,ai~aʔi,ai,a i,None,,5965,,,,5552,a - i ( - - - - - - ),,girardprototakanan
prototakana-thing-1,,prototakana,thing,aʔikʷana,aʔikʷana,a ʔ i kʷ a n a,None,,5966,,,,5553,a ʔ i kʷ a n a,,girardprototakanan
tacana-thing-2,,tacana,thing,aikwana,aikwana,a i kʷ a n a,None,,5966,,,,5553,a - i kʷ a n a,,girardprototakanan
cavinena-thing-1,,cavinena,thing,aikwana,aikwana,a i kʷ a n a,None,,5966,,,,5553,a - i kʷ a n a,,girardprototakanan
eseejja-thing-3,,eseejja,thing,akiana,akiana,a k i a n a,None,,5966,,,,5553,a k i - a n a,,girardprototakanan
prototakana-who-1,,prototakana,who,aʔira,aʔira,a ʔ i r a,None,,5967,,,,5554,a ʔ i r a,,girardprototakanan
tacana-who-2,,tacana,who,aiya,aiya,a i j a,None,,5967,,,,5554,a - i j a,,girardprototakanan
cavinena-who-1,,cavinena,who,aira,aira,a i r a,None,,5967,,,,5554,a - i r a,,girardprototakanan
eseejja-who-3,,eseejja,who,aya,aya,a j a,None,,5967,,,,5554,a - - j a,,girardprototakanan
prototakana-conque-1,,prototakana,conque,aʔin{e/i}ke,aʔinIke,a ʔ i n !I/i k e,None,,5968,,,,5555,a ʔ i n !I/i k e,,girardprototakanan
tacana-conque-1,,tacana,conque,ainehe,ainehe,a i n e h e,None,,5968,,,,5555,a - i n e h e,,girardprototakanan
eseejja-conque-1,,eseejja,conque,ánixe,ánixe,!á/a n i x e,None,,5968,,,,5555,!á/a - - n i x e,,girardprototakanan
prototakana-paraque-1,,prototakana,paraque,aʔipuki,aʔipuki,a ʔ i p u k i,None,,5969,,,,5556,a ʔ i p u k i,,girardprototakanan
tacana-paraque-1,,tacana,paraque,aipuhi,aipuhi,a i p u h i,None,,5969,,,,5556,a - i p u h i,,girardprototakanan
eseejja-paraque-1,,eseejja,paraque,apioxi,apioxi,a p i o x i,None,,5969,,,,5556,a p i - o x i,,girardprototakanan
prototakana-dequien-1,,prototakana,dequien,aʔisa,aʔisa,a ʔ i s a,None,,5970,,,,5557,a ʔ i s a ( - - - - ),,girardprototakanan
tacana-dequien-1,,tacana,dequien,aisa,aisa,a i s a,None,,5970,,,,5557,a - i s a ( - - - - ),,girardprototakanan
cavinena-dequien-1,,cavinena,dequien,aiha-kie,aiha-kie,a i h a + k i e,None,,5970,,,,5557,a - i h a ( + k i e ),,girardprototakanan
eseejja-dequien-1,,eseejja,dequien,ahea,ahea,a h e a,None,,5970,,,,5557,a h e - a ( - - - - ),,girardprototakanan
prototakana-who-2,,prototakana,who,aʔize,aʔize,a ʔ i z e,None,,5971,,,,5558,( - ) a ʔ i ( - - - - - - - z e ),,girardprototakanan
tacana-who-3,,tacana,who,aidhe ni da,aidhe_ni_da,a i ð e + n i + d a,None,,5971,,,,5558,( - ) a.i ð e ( + n i + d a - - - ),,girardprototakanan
tacana-who-4,,tacana,who,aidhe hia,aidhe_hia,a i ð e + h i a,None,,5971,,,,5558,( - ) a.i ð e ( + h i a - - - - - ),,girardprototakanan
tacana-who-5,,tacana,who,aidhe kwana,aidhe_kwana,a i ð e + kʷ a n a,None,,5971,,,,5558,( - ) a.i ð e ( + kʷ a n a - - - - ),,girardprototakanan
tacana-who-6,,tacana,who,aidhe-bia-me,aidhe-bia-me,a i ð e + b i a + m e,None,,5971,,,,5558,( - ) a.i ð e ( + b i a + m e - - ),,girardprototakanan
tacana-who-7,,tacana,who,aidhe-ni-nehe,aidhe-ni-nehe,a i ð e + n i + n e h e,None,,5971,,,,5558,( - ) a.i ð e ( + n i + n e h e - ),,girardprototakanan
tacana-who-8,,tacana,who,aidhe-ni-su,aidhe-ni-su,a i ð e + n i + s u,None,,5971,,,,5558,( - ) a.i ð e ( + n i + s u - - - ),,girardprototakanan
warisa-who-1,,warisa,who,hayse,hayse,h a j s e,None,,5971,,,,5558,( h ) a - j ( - - - - - - - s e ),,girardprototakanan
eseejja-who-4,,eseejja,who,ače,ače,a tʃ e,None,,5971,,,,5558,( - ) a tʃ e ( - - - - - - - - - ),,girardprototakanan
eseejja-who-5,,eseejja,who,ače-kemo,ače-kemo,a tʃ e + k e m o,None,,5971,,,,5558,( - ) a tʃ e ( - + k e m o - - - ),,girardprototakanan
eseejja-who-6,,eseejja,who,áče-kawiwiso,áče-kawiwiso,!á/a tʃ e + k a w i w i s o,None,,5971,,,,5558,( - ) !á/a tʃ e ( + k a w i w i s o ),,girardprototakanan
eseejja-who-7,,eseejja,who,ače-wiso,ače-wiso,a tʃ e + w i s o,None,,5971,,,,5558,( - ) a tʃ e ( - + - - w i - s o ),,girardprototakanan
eseejja-who-8,,eseejja,who,ače-ho,ače-ho,a tʃ e + h o,None,,5971,,,,5558,( - ) a tʃ e ( - + h o - - - - - ),,girardprototakanan
eseejja-who-9,,eseejja,who,ače-xe,ače-xe,a tʃ e + x e,None,,5971,,,,5558,( - ) a tʃ e ( - + x e - - - - - ),,girardprototakanan
eseejja-who-10,,eseejja,who,ače-šono,ače-šono,a tʃ e + ʃ o n o,None,,5971,,,,5558,( - ) a tʃ e ( - + ʃ o n o - - - ),,girardprototakanan
eseejja-who-11,,eseejja,who,ači-sono,ači-sono,a tʃ i + s o n o,None,,5972,,,,5559,( - ) a tʃ i ( - + s o n o - - - - ),,girardprototakanan
eseejja-who-12,,eseejja,who,ači-bisó,ači-bisó,a tʃ i + b i s ó/o,None,,5973,,,,5560,( - ) a tʃ i ( - + b i - - - - s ó/o ),,girardprototakanan
eseejja-who-13,,eseejja,who,ače-he,ače-he,a tʃ e + h e,None,,5971,,,,5558,( - ) a tʃ e ( - + h e - - - - - ),,girardprototakanan
prototakana-interrogacion-1,,prototakana,interrogacion,aʔi...,aʔi...,a ʔ i,None,,5974,,,,5561,a ʔ i ( - - - - - - - - - - - - ),,girardprototakanan
tacana-interrogacion-1,,tacana,interrogacion,aikisa-kwana,aikisa-kwana,a i k i s a + kʷ a n a,None,,5974,,,,5561,a - i ( - - k i - s a + kʷ a n a ),,girardprototakanan
tacana-interrogacion-2,,tacana,interrogacion,aima,aima,a i m a,None,,5974,,,,5561,a - i ( - - - - - m a - - - - - ),,girardprototakanan
tacana-interrogacion-3,,tacana,interrogacion,aimawe,aimawe,a i m a β e,None,,5974,,,,5561,a - i ( - - - - - m a - β e - - ),,girardprototakanan
araona-interrogacion-1,,araona,interrogacion,aydeni-ñae,aydeni-ñae,a j d e n i + ɲ a e,None,,5974,,,,5561,a - j ( d e n i + ɲ a e - - - - ),,girardprototakanan
cavinena-interrogacion-1,,cavinena,interrogacion,aiho,aiho,a i h o,None,,5974,,,,5561,a - i ( h o - - - - - - - - - - ),,girardprototakanan
cavinena-interrogacion-2,,cavinena,interrogacion,aipo,aipo,a i p o,None,,5974,,,,5561,a - i ( p o - - - - - - - - - - ),,girardprototakanan
cavinena-interrogacion-3,,cavinena,interrogacion,airike,airike,a i r i k e,None,,5974,,,,5561,a - i ( r i k e - - - - - - - - ),,girardprototakanan
cavinena-interrogacion-4,,cavinena,interrogacion,airiya,airiya,a i r i j a,None,,5974,,,,5561,a - i ( r i j a - - - - - - - - ),,girardprototakanan
cavinena-interrogacion-5,,cavinena,interrogacion,aitome,aitome,a i t o m e,None,,5974,,,,5561,a - i ( t o - - - m e - - - - - ),,girardprototakanan
cavinena-interrogacion-6,,cavinena,interrogacion,aitibu,aitibu,a i t i b u,None,,5974,,,,5561,a - i ( t i b u - - - - - - - - ),,girardprototakanan
cavinena-interrogacion-7,,cavinena,interrogacion,aiha-ma,aiha-ma,a i h a + m a,None,,5974,,,,5561,a - i ( - h a - + m a - - - - - ),,girardprototakanan
cavinena-interrogacion-8,,cavinena,interrogacion,aiha-ma-taʔa,aiha-ma-taʔa,a i h a + m a + t a ʔ a,None,,5974,,,,5561,a - i ( - h a - + m a + t a ʔ a ),,girardprototakanan
cavinena-interrogacion-9,,cavinena,interrogacion,aikiraaya,aikiraaya,a i k i r a a j a,None,,5974,,,,5561,a - i ( - k i - - r a - - a j a ),,girardprototakanan
cavinena-interrogacion-10,,cavinena,interrogacion,aikiraišo,aikiraišo,a i k i r a i ʃ o,None,,5974,,,,5561,a - i ( - k i - - r a - - i ʃ o ),,girardprototakanan
cavinena-interrogacion-11,,cavinena,interrogacion,aida,aida,a i d a,None,,5974,,,,5561,a - i ( d a - - - - - - - - - - ),,girardprototakanan
